Year,Age,mx
1995,109,0.67414
1995,110+,0.69732
1996,0,0.00832
1996,1,0.00061
1996,2,0.00044
1996,3,0.00036
1996,4,0.00027
1996,5,0.00026
1996,6,0.00023
1996,7,0.00021
1996,8,0.0002
1996,9,0.00019
1996,10,0.0002
1996,11,0.00021
1996,12,0.00025
1996,13,0.00032
1996,14,0.00044
1996,15,0.00059
1996,16,0.00094
1996,17,0.00109
1996,18,0.00142
1996,19,0.00148
1996,20,0.00152
1996,21,0.00156
1996,22,0.00153
1996,23,0.00145
1996,24,0.00141
1996,25,0.00142
1996,26,0.00143
1996,27,0.00143
1996,28,0.00153
1996,29,0.0016
1996,30,0.00161
1996,31,0.00187
1996,32,0.00198
1996,33,0.00204
1996,34,0.00213
1996,35,0.00218
1996,36,0.00246
1996,37,0.00255
1996,38,0.00273
1996,39,0.00281
1996,40,0.00301
1996,41,0.00336
1996,42,0.0034
1996,43,0.00371
1996,44,0.00391
1996,45,0.00417
1996,46,0.00449
1996,47,0.00479
1996,48,0.00512
1996,49,0.0051
1996,50,0.00562
1996,51,0.00638
1996,52,0.00688
1996,53,0.00746
1996,54,0.00818
1996,55,0.00883
1996,56,0.00976
1996,57,0.01051
1996,58,0.01189
1996,59,0.01265
1996,60,0.01393
1996,61,0.0157
1996,62,0.01766
1996,63,0.01872
1996,64,0.02009
1996,65,0.02149
1996,66,0.02334
1996,67,0.02484
1996,68,0.02838
1996,69,0.03107
1996,70,0.03404
1996,71,0.03727
1996,72,0.03973
1996,73,0.04215
1996,74,0.0461
1996,75,0.04995
1996,76,0.05602
1996,77,0.0593
1996,78,0.06703
1996,79,0.07185
1996,80,0.08352
1996,81,0.09148
1996,82,0.10021
1996,83,0.11115
1996,84,0.12251
1996,85,0.13487
1996,86,0.14778
1996,87,0.15908
1996,88,0.17574
1996,89,0.18898
1996,90,0.20955
1996,91,0.22908
1996,92,0.25185
1996,93,0.26943
1996,94,0.2961
1996,95,0.31453
1996,96,0.33837
1996,97,0.36305
1996,98,0.38848
1996,99,0.41454
1996,100,0.44108
1996,101,0.46796
1996,102,0.49503
1996,103,0.52212
1996,104,0.54909
1996,105,0.57577
1996,106,0.60202
1996,107,0.6277
1996,108,0.65267
1996,109,0.67683
1996,110+,0.70008
1997,0,0.00821
1997,1,0.00061
1997,2,0.0004
1997,3,0.00033
1997,4,0.00025
1997,5,0.00023
1997,6,0.00021
1997,7,0.00019
1997,8,0.00019
1997,9,0.00018
1997,10,0.00018
1997,11,0.0002
1997,12,0.00025
1997,13,0.00033
1997,14,0.0004
1997,15,0.00055
1997,16,0.00083
1997,17,0.00108
1997,18,0.00131
1997,19,0.00142
1997,20,0.00138
1997,21,0.00157
1997,22,0.00139
1997,23,0.00145
1997,24,0.00134
1997,25,0.00138
1997,26,0.00137
1997,27,0.00138
1997,28,0.00136
1997,29,0.00139
1997,30,0.00147
1997,31,0.00156
1997,32,0.00165
1997,33,0.00176
1997,34,0.00187
1997,35,0.00196
1997,36,0.00204
1997,37,0.00221
1997,38,0.00238
1997,39,0.00242
1997,40,0.00268
1997,41,0.003
1997,42,0.00311
1997,43,0.00341
1997,44,0.00355
1997,45,0.00389
1997,46,0.00419
1997,47,0.00448
1997,48,0.00495
1997,49,0.00511
1997,50,0.00523
1997,51,0.00612
1997,52,0.00663
1997,53,0.0073
1997,54,0.00779
1997,55,0.00852
1997,56,0.00953
1997,57,0.01033
1997,58,0.01136
1997,59,0.01216
1997,60,0.01355
1997,61,0.0151
1997,62,0.01654
1997,63,0.01787
1997,64,0.01962
1997,65,0.02118
1997,66,0.02287
1997,67,0.02492
1997,68,0.02755
1997,69,0.03007
1997,70,0.03347
1997,71,0.03613
1997,72,0.03953
1997,73,0.04195
1997,74,0.04473
1997,75,0.04952
1997,76,0.05389
1997,77,0.06023
1997,78,0.06384
1997,79,0.07202
1997,80,0.08121
1997,81,0.09104
1997,82,0.0993
1997,83,0.11019
1997,84,0.12055
1997,85,0.13302
1997,86,0.1474
1997,87,0.16093
1997,88,0.17518
1997,89,0.1918
1997,90,0.21342
1997,91,0.22954
1997,92,0.24835
1997,93,0.27403
1997,94,0.29955
1997,95,0.31842
1997,96,0.34296
1997,97,0.36837
1997,98,0.39453
1997,99,0.4213
1997,100,0.44855
1997,101,0.47611
1997,102,0.50382
1997,103,0.5315
1997,104,0.559
1997,105,0.58613
1997,106,0.61275
1997,107,0.63872
1997,108,0.66389
1997,109,0.68818
1997,110+,0.71146
1998,0,0.00818
1998,1,0.00058
1998,2,0.0004
1998,3,0.00029
1998,4,0.00023
1998,5,0.00023
1998,6,0.0002
1998,7,0.0002
1998,8,0.00017
1998,9,0.00018
1998,10,0.00019
1998,11,0.00019
1998,12,0.00026
1998,13,0.0003
1998,14,0.00036
1998,15,0.00051
1998,16,0.00078
1998,17,0.00097
1998,18,0.0013
1998,19,0.00133
1998,20,0.00135
1998,21,0.00146
1998,22,0.0014
1998,23,0.00135
1998,24,0.00135
1998,25,0.00129
1998,26,0.00127
1998,27,0.00132
1998,28,0.00128
1998,29,0.0013
1998,30,0.00134
1998,31,0.00146
1998,32,0.00153
1998,33,0.00168
1998,34,0.00173
1998,35,0.00183
1998,36,0.00196
1998,37,0.00208
1998,38,0.00227
1998,39,0.00239
1998,40,0.00253
1998,41,0.00285
1998,42,0.00305
1998,43,0.00336
1998,44,0.00365
1998,45,0.00379
1998,46,0.00419
1998,47,0.00443
1998,48,0.00485
1998,49,0.00504
1998,50,0.00534
1998,51,0.00592
1998,52,0.00643
1998,53,0.00709
1998,54,0.00741
1998,55,0.00841
1998,56,0.0093
1998,57,0.01006
1998,58,0.01121
1998,59,0.01187
1998,60,0.01292
1998,61,0.01488
1998,62,0.01626
1998,63,0.01755
1998,64,0.01903
1998,65,0.02095
1998,66,0.0229
1998,67,0.02406
1998,68,0.0269
1998,69,0.029
1998,70,0.03203
1998,71,0.03598
1998,72,0.03896
1998,73,0.04149
1998,74,0.04521
1998,75,0.04855
1998,76,0.05379
1998,77,0.05784
1998,78,0.06512
1998,79,0.06955
1998,80,0.08139
1998,81,0.08863
1998,82,0.09916
1998,83,0.11115
1998,84,0.1196
1998,85,0.13042
1998,86,0.14465
1998,87,0.15879
1998,88,0.17439
1998,89,0.19448
1998,90,0.20981
1998,91,0.22819
1998,92,0.25064
1998,93,0.27155
1998,94,0.30031
1998,95,0.31764
1998,96,0.34224
1998,97,0.36773
1998,98,0.39397
1998,99,0.42084
1998,100,0.44819
1998,101,0.47585
1998,102,0.50367
1998,103,0.53146
1998,104,0.55905
1998,105,0.58629
1998,106,0.61301
1998,107,0.63906
1998,108,0.66433
1998,109,0.68868
1998,110+,0.71204
1999,0,0.00804
1999,1,0.00057
1999,2,0.00041
1999,3,0.00031
1999,4,0.00023
1999,5,0.00022
1999,6,0.00018
1999,7,0.00018
1999,8,0.00018
1999,9,0.00017
1999,10,0.00018
1999,11,0.0002
1999,12,0.0002
1999,13,0.00027
1999,14,0.00037
1999,15,0.00049
1999,16,0.00076
1999,17,0.00097
1999,18,0.00121
1999,19,0.0013
1999,20,0.0013
1999,21,0.00139
1999,22,0.00134
1999,23,0.00135
1999,24,0.00127
1999,25,0.00121
1999,26,0.00126
1999,27,0.00127
1999,28,0.00127
1999,29,0.00133
1999,30,0.00128
1999,31,0.00143
1999,32,0.00153
1999,33,0.00162
1999,34,0.00172
1999,35,0.00181
1999,36,0.00189
1999,37,0.00207
1999,38,0.00226
1999,39,0.00237
1999,40,0.00248
1999,41,0.00283
1999,42,0.00299
1999,43,0.00337
1999,44,0.00361
1999,45,0.00375
1999,46,0.00425
1999,47,0.00451
1999,48,0.00485
1999,49,0.00517
1999,50,0.00529
1999,51,0.0059
1999,52,0.00627
1999,53,0.00702
1999,54,0.00758
1999,55,0.00844
1999,56,0.00924
1999,57,0.01006
1999,58,0.01103
1999,59,0.01204
1999,60,0.01272
1999,61,0.01436
1999,62,0.01559
1999,63,0.01703
1999,64,0.019
1999,65,0.02057
1999,66,0.02236
1999,67,0.02377
1999,68,0.02632
1999,69,0.02918
1999,70,0.03071
1999,71,0.03497
1999,72,0.03884
1999,73,0.04136
1999,74,0.04472
1999,75,0.04885
1999,76,0.05253
1999,77,0.05831
1999,78,0.06405
1999,79,0.07113
1999,80,0.08003
1999,81,0.08959
1999,82,0.0991
1999,83,0.11008
1999,84,0.12095
1999,85,0.13546
1999,86,0.1462
1999,87,0.16219
1999,88,0.17817
1999,89,0.19617
1999,90,0.21253
1999,91,0.23463
1999,92,0.25685
1999,93,0.28125
1999,94,0.30188
1999,95,0.32731
1999,96,0.35302
1999,97,0.3796
1999,98,0.40693
1999,99,0.43484
1999,100,0.46317
1999,101,0.49175
1999,102,0.52037
1999,103,0.54887
1999,104,0.57704
1999,105,0.60473
1999,106,0.63176
1999,107,0.65798
1999,108,0.68328
1999,109,0.70753
1999,110+,0.73066
2000,0,0.00791
2000,1,0.00056
2000,2,0.00038
2000,3,0.00029
2000,4,0.00022
2000,5,0.00021
2000,6,0.00019
2000,7,0.00017
2000,8,0.00016
2000,9,0.00016
2000,10,0.00018
2000,11,0.00021
2000,12,0.00022
2000,13,0.00026
2000,14,0.00035
2000,15,0.00049
2000,16,0.00072
2000,17,0.00093
2000,18,0.00116
2000,19,0.00132
2000,20,0.00135
2000,21,0.00142
2000,22,0.00137
2000,23,0.00134
2000,24,0.00135
2000,25,0.00127
2000,26,0.00127
2000,27,0.0013
2000,28,0.00129
2000,29,0.00134
2000,30,0.00129
2000,31,0.0014
2000,32,0.00145
2000,33,0.00156
2000,34,0.00169
2000,35,0.00174
2000,36,0.0019
2000,37,0.00204
2000,38,0.00226
2000,39,0.00235
2000,40,0.0026
2000,41,0.00278
2000,42,0.003
2000,43,0.00333
2000,44,0.00359
2000,45,0.00384
2000,46,0.00419
2000,47,0.00455
2000,48,0.00502
2000,49,0.00523
2000,50,0.00554
2000,51,0.00588
2000,52,0.00643
2000,53,0.00683
2000,54,0.00735
2000,55,0.00825
2000,56,0.00901
2000,57,0.00981
2000,58,0.01076
2000,59,0.01177
2000,60,0.01267
2000,61,0.01369
2000,62,0.01531
2000,63,0.01674
2000,64,0.01841
2000,65,0.01974
2000,66,0.02148
2000,67,0.02364
2000,68,0.02566
2000,69,0.02785
2000,70,0.03064
2000,71,0.03332
2000,72,0.03745
2000,73,0.04012
2000,74,0.04332
2000,75,0.04772
2000,76,0.05175
2000,77,0.05643
2000,78,0.06245
2000,79,0.06951
2000,80,0.08047
2000,81,0.086
2000,82,0.0972
2000,83,0.10639
2000,84,0.11856
2000,85,0.13147
2000,86,0.1455
2000,87,0.16027
2000,88,0.17495
2000,89,0.19597
2000,90,0.21241
2000,91,0.23315
2000,92,0.25764
2000,93,0.2843
2000,94,0.30847
2000,95,0.32837
2000,96,0.35461
2000,97,0.38176
2000,98,0.40968
2000,99,0.43818
2000,100,0.4671
2000,101,0.49625
2000,102,0.52541
2000,103,0.55441
2000,104,0.58304
2000,105,0.61112
2000,106,0.63848
2000,107,0.66498
2000,108,0.69047
2000,109,0.71485
2000,110+,0.73804
2001,0,0.00763
2001,1,0.00056
2001,2,0.00038
2001,3,0.00029
2001,4,0.00024
2001,5,0.00019
2001,6,0.00017
2001,7,0.00015
2001,8,0.00016
2001,9,0.00016
2001,10,0.00018
2001,11,0.00019
2001,12,0.0002
2001,13,0.00025
2001,14,0.00032
2001,15,0.00046
2001,16,0.00068
2001,17,0.00092
2001,18,0.0012
2001,19,0.00136
2001,20,0.00135
2001,21,0.0015
2001,22,0.00143
2001,23,0.00139
2001,24,0.00138
2001,25,0.00132
2001,26,0.00139
2001,27,0.00134
2001,28,0.00139
2001,29,0.00138
2001,30,0.00141
2001,31,0.00144
2001,32,0.00145
2001,33,0.00161
2001,34,0.00168
2001,35,0.00186
2001,36,0.00193
2001,37,0.00216
2001,38,0.00231
2001,39,0.00244
2001,40,0.00259
2001,41,0.00283
2001,42,0.00295
2001,43,0.00334
2001,44,0.00358
2001,45,0.00387
2001,46,0.00419
2001,47,0.0046
2001,48,0.00498
2001,49,0.00534
2001,50,0.00559
2001,51,0.006
2001,52,0.00633
2001,53,0.0068
2001,54,0.00731
2001,55,0.00813
2001,56,0.00877
2001,57,0.00972
2001,58,0.01066
2001,59,0.01151
2001,60,0.01263
2001,61,0.01353
2001,62,0.01487
2001,63,0.01629
2001,64,0.01773
2001,65,0.01937
2001,66,0.02089
2001,67,0.02303
2001,68,0.02491
2001,69,0.0276
2001,70,0.0296
2001,71,0.03247
2001,72,0.03539
2001,73,0.03962
2001,74,0.04252
2001,75,0.04653
2001,76,0.05122
2001,77,0.05578
2001,78,0.06032
2001,79,0.06779
2001,80,0.07608
2001,81,0.08703
2001,82,0.09433
2001,83,0.10477
2001,84,0.11486
2001,85,0.12888
2001,86,0.14308
2001,87,0.15744
2001,88,0.17222
2001,89,0.19181
2001,90,0.20981
2001,91,0.23142
2001,92,0.2521
2001,93,0.27902
2001,94,0.30579
2001,95,0.32516
2001,96,0.35149
2001,97,0.37876
2001,98,0.40682
2001,99,0.4355
2001,100,0.46462
2001,101,0.49398
2001,102,0.52338
2001,103,0.55263
2001,104,0.58151
2001,105,0.60984
2001,106,0.63745
2001,107,0.66419
2001,108,0.68991
2001,109,0.71451
2001,110+,0.73789
2002,0,0.00775
2002,1,0.00053
2002,2,0.00036
2002,3,0.00028
2002,4,0.00024
2002,5,0.00019
2002,6,0.00016
2002,7,0.00016
2002,8,0.00017
2002,9,0.00016
2002,10,0.00017
2002,11,0.00017
2002,12,0.00022
2002,13,0.00026
2002,14,0.00032
2002,15,0.00043
2002,16,0.00074
2002,17,0.00089
2002,18,0.00119
2002,19,0.00137
2002,20,0.00137
2002,21,0.00144
2002,22,0.00141
2002,23,0.00143
2002,24,0.00142
2002,25,0.00135
2002,26,0.00142
2002,27,0.00134
2002,28,0.00134
2002,29,0.0014
2002,30,0.00144
2002,31,0.00147
2002,32,0.00145
2002,33,0.00159
2002,34,0.00167
2002,35,0.00178
2002,36,0.00189
2002,37,0.00206
2002,38,0.00225
2002,39,0.00241
2002,40,0.00268
2002,41,0.00281
2002,42,0.00305
2002,43,0.00326
2002,44,0.00363
2002,45,0.00385
2002,46,0.00426
2002,47,0.00452
2002,48,0.00497
2002,49,0.00531
2002,50,0.00579
2002,51,0.00608
2002,52,0.00652
2002,53,0.00695
2002,54,0.00747
2002,55,0.00803
2002,56,0.00881
2002,57,0.00938
2002,58,0.0105
2002,59,0.01151
2002,60,0.01264
2002,61,0.0134
2002,62,0.01496
2002,63,0.01604
2002,64,0.0175
2002,65,0.01891
2002,66,0.02035
2002,67,0.02247
2002,68,0.02441
2002,69,0.02666
2002,70,0.02958
2002,71,0.03203
2002,72,0.03447
2002,73,0.038
2002,74,0.04199
2002,75,0.0459
2002,76,0.04986
2002,77,0.05496
2002,78,0.05996
2002,79,0.06576
2002,80,0.07611
2002,81,0.0838
2002,82,0.09465
2002,83,0.10233
2002,84,0.11502
2002,85,0.12722
2002,86,0.14417
2002,87,0.157
2002,88,0.1745
2002,89,0.19449
2002,90,0.2118
2002,91,0.23031
2002,92,0.26245
2002,93,0.28487
2002,94,0.31546
2002,95,0.33236
2002,96,0.35977
2002,97,0.38813
2002,98,0.41727
2002,99,0.44699
2002,100,0.4771
2002,101,0.50738
2002,102,0.53761
2002,103,0.56756
2002,104,0.59702
2002,105,0.6258
2002,106,0.65372
2002,107,0.68062
2002,108,0.70636
2002,109,0.73086
2002,110+,0.75402
2003,0,0.00782
2003,1,0.00053
2003,2,0.00037
2003,3,0.00029
2003,4,0.00022
2003,5,0.00019
2003,6,0.00017
2003,7,0.00015
2003,8,0.00016
2003,9,0.00014
2003,10,0.00018
2003,11,0.00016
2003,12,0.00022
2003,13,0.00025
2003,14,0.00033
2003,15,0.00042
2003,16,0.0007
2003,17,0.00089
2003,18,0.00118
2003,19,0.00134
2003,20,0.00139
2003,21,0.00141
2003,22,0.00147
2003,23,0.00144
2003,24,0.00141
2003,25,0.00137
2003,26,0.00139
2003,27,0.00136
2003,28,0.00134
2003,29,0.00141
2003,30,0.0014
2003,31,0.00147
2003,32,0.00152
2003,33,0.00156
2003,34,0.00161
2003,35,0.00176
2003,36,0.00188
2003,37,0.00202
2003,38,0.00218
2003,39,0.00236
2003,40,0.00255
2003,41,0.00283
2003,42,0.00301
2003,43,0.00332
2003,44,0.00357
2003,45,0.00383
2003,46,0.00428
2003,47,0.0046
2003,48,0.005
2003,49,0.00536
2003,50,0.00582
2003,51,0.00623
2003,52,0.00652
2003,53,0.00688
2003,54,0.00759
2003,55,0.00816
2003,56,0.00863
2003,57,0.00935
2003,58,0.01018
2003,59,0.0114
2003,60,0.01239
2003,61,0.01351
2003,62,0.01465
2003,63,0.01567
2003,64,0.01708
2003,65,0.0185
2003,66,0.01995
2003,67,0.02188
2003,68,0.0237
2003,69,0.0263
2003,70,0.02838
2003,71,0.03049
2003,72,0.03396
2003,73,0.03712
2003,74,0.03976
2003,75,0.04546
2003,76,0.04903
2003,77,0.05294
2003,78,0.05848
2003,79,0.06462
2003,80,0.07434
2003,81,0.08226
2003,82,0.08976
2003,83,0.10313
2003,84,0.11146
2003,85,0.12339
2003,86,0.13813
2003,87,0.1543
2003,88,0.17132
2003,89,0.18849
2003,90,0.21081
2003,91,0.23099
2003,92,0.25333
2003,93,0.27952
2003,94,0.30304
2003,95,0.3272
2003,96,0.35451
2003,97,0.3828
2003,98,0.41191
2003,99,0.44165
2003,100,0.47182
2003,101,0.50219
2003,102,0.53255
2003,103,0.56267
2003,104,0.59233
2003,105,0.62133
2003,106,0.6495
2003,107,0.67665
2003,108,0.70267
2003,109,0.72744
2003,110+,0.75087
2004,0,0.00768
2004,1,0.00052
2004,2,0.00033
2004,3,0.00025
2004,4,0.00021
2004,5,0.00018
2004,6,0.00018
2004,7,0.00016
2004,8,0.00015
2004,9,0.00016
2004,10,0.00015
2004,11,0.00016
2004,12,0.00021
2004,13,0.00024
2004,14,0.00031
2004,15,0.00045
2004,16,0.00068
2004,17,0.00088
2004,18,0.00116
2004,19,0.00128
2004,20,0.00133
2004,21,0.00145
2004,22,0.00143
2004,23,0.00139
2004,24,0.00141
2004,25,0.00144
2004,26,0.00142
2004,27,0.00143
2004,28,0.00134
2004,29,0.00141
2004,30,0.0013
2004,31,0.00143
2004,32,0.00151
2004,33,0.00149
2004,34,0.00158
2004,35,0.00173
2004,36,0.00181
2004,37,0.00195
2004,38,0.00207
2004,39,0.00223
2004,40,0.00245
2004,41,0.00269
2004,42,0.00297
2004,43,0.00313
2004,44,0.00339
2004,45,0.00377
2004,46,0.00409
2004,47,0.00452
2004,48,0.00481
2004,49,0.00515
2004,50,0.00567
2004,51,0.00613
2004,52,0.0067
2004,53,0.00703
2004,54,0.00735
2004,55,0.0079
2004,56,0.00845
2004,57,0.00911
2004,58,0.0099
2004,59,0.01066
2004,60,0.01196
2004,61,0.01293
2004,62,0.01416
2004,63,0.01519
2004,64,0.01644
2004,65,0.01775
2004,66,0.01932
2004,67,0.02092
2004,68,0.02268
2004,69,0.02473
2004,70,0.02714
2004,71,0.0293
2004,72,0.03198
2004,73,0.03507
2004,74,0.03836
2004,75,0.04239
2004,76,0.04654
2004,77,0.05119
2004,78,0.05609
2004,79,0.06155
2004,80,0.07151
2004,81,0.07798
2004,82,0.08738
2004,83,0.09645
2004,84,0.10918
2004,85,0.11645
2004,86,0.13337
2004,87,0.14615
2004,88,0.16474
2004,89,0.18278
2004,90,0.20038
2004,91,0.21949
2004,92,0.24284
2004,93,0.26616
2004,94,0.30222
2004,95,0.31582
2004,96,0.34261
2004,97,0.37043
2004,98,0.39914
2004,99,0.42857
2004,100,0.4585
2004,101,0.48874
2004,102,0.51907
2004,103,0.54925
2004,104,0.57907
2004,105,0.60833
2004,106,0.63683
2004,107,0.6644
2004,108,0.69089
2004,109,0.71619
2004,110+,0.74019
2005,0,0.0078
2005,1,0.00054
2005,2,0.00037
2005,3,0.00026
2005,4,0.00021
2005,5,0.00017
2005,6,0.00017
2005,7,0.00015
2005,8,0.00015
2005,9,0.00015
2005,10,0.00013
2005,11,0.00017
2005,12,0.00017
2005,13,0.00024
2005,14,0.00033
2005,15,0.00045
2005,16,0.00064
2005,17,0.00089
2005,18,0.00117
2005,19,0.00134
2005,20,0.00135
2005,21,0.0015
2005,22,0.00149
2005,23,0.00149
2005,24,0.00146
2005,25,0.00146
2005,26,0.00149
2005,27,0.00148
2005,28,0.00142
2005,29,0.00138
2005,30,0.00141
2005,31,0.00149
2005,32,0.00152
2005,33,0.00154
2005,34,0.00162
2005,35,0.00166
2005,36,0.00171
2005,37,0.00195
2005,38,0.00207
2005,39,0.00224
2005,40,0.00247
2005,41,0.00265
2005,42,0.00299
2005,43,0.00318
2005,44,0.0035
2005,45,0.0038
2005,46,0.00403
2005,47,0.00439
2005,48,0.00481
2005,49,0.00532
2005,50,0.00573
2005,51,0.00607
2005,52,0.00686
2005,53,0.00719
2005,54,0.0075
2005,55,0.00812
2005,56,0.00843
2005,57,0.00923
2005,58,0.00974
2005,59,0.01085
2005,60,0.01178
2005,61,0.01262
2005,62,0.01417
2005,63,0.01527
2005,64,0.01641
2005,65,0.01745
2005,66,0.0187
2005,67,0.02068
2005,68,0.02212
2005,69,0.0241
2005,70,0.02688
2005,71,0.02908
2005,72,0.0319
2005,73,0.0355
2005,74,0.03793
2005,75,0.04192
2005,76,0.04463
2005,77,0.05113
2005,78,0.05562
2005,79,0.06118
2005,80,0.07088
2005,81,0.07844
2005,82,0.08658
2005,83,0.09582
2005,84,0.10546
2005,85,0.12128
2005,86,0.12976
2005,87,0.1478
2005,88,0.16371
2005,89,0.18303
2005,90,0.20326
2005,91,0.22498
2005,92,0.2493
2005,93,0.2756
2005,94,0.30487
2005,95,0.32149
2005,96,0.3491
2005,97,0.37776
2005,98,0.4073
2005,99,0.43752
2005,100,0.46822
2005,101,0.49916
2005,102,0.5301
2005,103,0.56082
2005,104,0.59108
2005,105,0.62066
2005,106,0.64937
2005,107,0.67704
2005,108,0.70352
2005,109,0.7287
2005,110+,0.7525
2006,0,0.00771
2006,1,0.00048
2006,2,0.00033
2006,3,0.00025
2006,4,0.00019
2006,5,0.0002
2006,6,0.00014
2006,7,0.00014
2006,8,0.00015
2006,9,0.00014
2006,10,0.00014
2006,11,0.00016
2006,12,0.00016
2006,13,0.00021
2006,14,0.00029
2006,15,0.00042
2006,16,0.00063
2006,17,0.00087
2006,18,0.00119
2006,19,0.00134
2006,20,0.00141
2006,21,0.00151
2006,22,0.00149
2006,23,0.00154
2006,24,0.00153
2006,25,0.00152
2006,26,0.00149
2006,27,0.00153
2006,28,0.00148
2006,29,0.0015
2006,30,0.00146
2006,31,0.00155
2006,32,0.0015
2006,33,0.00156
2006,34,0.00167
2006,35,0.00175
2006,36,0.00176
2006,37,0.00186
2006,38,0.00206
2006,39,0.00221
2006,40,0.00244
2006,41,0.00258
2006,42,0.0029
2006,43,0.00315
2006,44,0.00337
2006,45,0.00365
2006,46,0.00396
2006,47,0.00432
2006,48,0.00483
2006,49,0.00517
2006,50,0.00567
2006,51,0.00602
2006,52,0.00662
2006,53,0.00714
2006,54,0.00758
2006,55,0.008
2006,56,0.00839
2006,57,0.00904
2006,58,0.01001
2006,59,0.01042
2006,60,0.01156
2006,61,0.01201
2006,62,0.01358
2006,63,0.01474
2006,64,0.01594
2006,65,0.01696
2006,66,0.01839
2006,67,0.01996
2006,68,0.02146
2006,69,0.02368
2006,70,0.0256
2006,71,0.02771
2006,72,0.03036
2006,73,0.03338
2006,74,0.03674
2006,75,0.0404
2006,76,0.04457
2006,77,0.04808
2006,78,0.05341
2006,79,0.05893
2006,80,0.0686
2006,81,0.07646
2006,82,0.08417
2006,83,0.09232
2006,84,0.10224
2006,85,0.11308
2006,86,0.12949
2006,87,0.1397
2006,88,0.15941
2006,89,0.17494
2006,90,0.19508
2006,91,0.21822
2006,92,0.24113
2006,93,0.2653
2006,94,0.29358
2006,95,0.31035
2006,96,0.33723
2006,97,0.36521
2006,98,0.39412
2006,99,0.4238
2006,100,0.45403
2006,101,0.48461
2006,102,0.5153
2006,103,0.54588
2006,104,0.57612
2006,105,0.6058
2006,106,0.63471
2006,107,0.66269
2006,108,0.68957
2006,109,0.71523
2006,110+,0.73957
2007,0,0.00772
2007,1,0.00052
2007,2,0.00033
2007,3,0.00025
2007,4,0.0002
2007,5,0.00017
2007,6,0.00015
2007,7,0.00015
2007,8,0.00014
2007,9,0.00014
2007,10,0.00015
2007,11,0.00015
2007,12,0.00016
2007,13,0.00021
2007,14,0.00029
2007,15,0.0004
2007,16,0.00058
2007,17,0.0008
2007,18,0.00113
2007,19,0.0013
2007,20,0.00131
2007,21,0.00146
2007,22,0.00154
2007,23,0.00146
2007,24,0.00152
2007,25,0.00143
2007,26,0.00145
2007,27,0.00148
2007,28,0.00147
2007,29,0.00151
2007,30,0.00147
2007,31,0.0015
2007,32,0.00147
2007,33,0.00154
2007,34,0.00164
2007,35,0.00168
2007,36,0.00175
2007,37,0.0019
2007,38,0.002
2007,39,0.00213
2007,40,0.00231
2007,41,0.00253
2007,42,0.00273
2007,43,0.00301
2007,44,0.00337
2007,45,0.00365
2007,46,0.00392
2007,47,0.00417
2007,48,0.00455
2007,49,0.00502
2007,50,0.00552
2007,51,0.00599
2007,52,0.00641
2007,53,0.00701
2007,54,0.00738
2007,55,0.0082
2007,56,0.00842
2007,57,0.00909
2007,58,0.00961
2007,59,0.01038
2007,60,0.01117
2007,61,0.01198
2007,62,0.01289
2007,63,0.01452
2007,64,0.01578
2007,65,0.017
2007,66,0.01808
2007,67,0.01925
2007,68,0.02092
2007,69,0.02311
2007,70,0.02498
2007,71,0.02703
2007,72,0.02968
2007,73,0.03259
2007,74,0.03549
2007,75,0.03976
2007,76,0.04261
2007,77,0.04715
2007,78,0.05114
2007,79,0.05717
2007,80,0.06653
2007,81,0.0738
2007,82,0.08152
2007,83,0.09018
2007,84,0.10094
2007,85,0.11222
2007,86,0.12396
2007,87,0.14059
2007,88,0.15155
2007,89,0.17182
2007,90,0.19038
2007,91,0.21193
2007,92,0.23482
2007,93,0.26158
2007,94,0.28764
2007,95,0.30546
2007,96,0.33224
2007,97,0.36015
2007,98,0.38904
2007,99,0.41873
2007,100,0.44901
2007,101,0.47968
2007,102,0.51051
2007,103,0.54126
2007,104,0.57169
2007,105,0.60159
2007,106,0.63075
2007,107,0.65899
2007,108,0.68614
2007,109,0.71208
2007,110+,0.73669
2008,0,0.00744
2008,1,0.00053
2008,2,0.00033
2008,3,0.00025
2008,4,0.00019
2008,5,0.00015
2008,6,0.00013
2008,7,0.00014
2008,8,0.00014
2008,9,0.00012
2008,10,0.00013
2008,11,0.00013
2008,12,0.00016
2008,13,0.0002
2008,14,0.00026
2008,15,0.00038
2008,16,0.00056
2008,17,0.00075
2008,18,0.00104
2008,19,0.00119
2008,20,0.00131
2008,21,0.00138
2008,22,0.00144
2008,23,0.00141
2008,24,0.00142
2008,25,0.00142
2008,26,0.00138
2008,27,0.00142
2008,28,0.00145
2008,29,0.00148
2008,30,0.00149
2008,31,0.00149
2008,32,0.00147
2008,33,0.00155
2008,34,0.00156
2008,35,0.0016
2008,36,0.00172
2008,37,0.00188
2008,38,0.00197
2008,39,0.00201
2008,40,0.00219
2008,41,0.00245
2008,42,0.00265
2008,43,0.00287
2008,44,0.00323
2008,45,0.0035
2008,46,0.00385
2008,47,0.00417
2008,48,0.00452
2008,49,0.00495
2008,50,0.00549
2008,51,0.00588
2008,52,0.00636
2008,53,0.00685
2008,54,0.00751
2008,55,0.00823
2008,56,0.00865
2008,57,0.00903
2008,58,0.00965
2008,59,0.01033
2008,60,0.0116
2008,61,0.0119
2008,62,0.01292
2008,63,0.01394
2008,64,0.01584
